"Data Source","World Development Indicators",

"Last Updated Date","2018-10-18",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Aruba","ABW","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Afghanistan","AFG","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3270825","3480811","3759162","4067992","4365798","4631347","4801781","4924653","5032304","5162557","5336840","5606987","5934968","6292828","6644955","6969404","7133722","7264788","7390836","7549815","7766590","8126681","8560749","9051268","9567711","10087598","10551800","10937230",
"Angola","AGO","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4926078","5071476","5238302","5421915","5606129","5789720","5956206","6126032","6304184","6498101","6711619","6934595","7182006","7445833","7723412","8011142","8294270","8590630","8903075","9233513","9578368","9926136","10291553","10671132","11062740","11464498","11871028","12298645",
"Albania","ALB","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1420577","1435960","1426968","1405233","1383889","1357669","1353847","1368603","1363892","1354626","1350697","1338328","1338094","1319856","1301290","1282212","1266919","1250632","1234727","1226713","1225744","1271832","1325041","1249102","1275842","1333035","1331755","1330861",
"Andorra","AND","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Arab World","ARB","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62121537","64175144","65419137","67750193","70343202","73049197","74841721","76678130","78418820","81299424","83588481","85575070","87634804","90504535","93444014","96768576","100182027","104285189","108121955","111499427","115424170","118360432","121448601","124796602","126688290","129330976","131925883","134854459",
"United Arab Emirates","ARE","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","939637","1007725","1084187","1167823","1252952","1338614","1404157","1479747","1565716","1662350","1771864","1908932","2063389","2261132","2541423","2928896","3430362","4054528","4731781","5360469","5891852","6149579","6286325","6339424","6367992","6414735","6415833","6447142",
"Argentina","ARG","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13484131","13786316","14128799","14443022","14767850","14991493","15303465","15653101","15961436","16192192","16458400","16694710","16830712","17210175","17597867","17751236","18064580","18090391","18118705","18474862","18248453","18830069","19015971","19151572","19207364","19486951","19704082","19901885",
"Armenia","ARM","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1464480","1450278","1423055","1388267","1353338","1323559","1305445","1294450","1289196","1286912","1285259","1290071","1294489","1298703","1303286","1308394","1310512","1313226","1311694","1325693","1380524","1404422","1401345","1414410","1411931","1398274","1402993","1409757",
"American Samoa","ASM","Labor force, total","SL.TLF.TOTL.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
