"Data Source","World Development Indicators",

"Last Updated Date","2018-10-18",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Aruba","ABW","Population density (people per sq. km of land area)","EN.POP.DNST","","307.988888888889","312.361111111111","314.972222222222","316.844444444444","318.666666666667","320.638888888889","322.527777777778","324.366666666667","326.255555555556","328.127777777778","330.222222222222","332.444444444444","334.683333333333","336.266666666667","336.983333333333","336.588888888889","335.366666666667","333.905555555556","333.222222222222","333.866666666667","336.483333333333","340.805555555556","345.561111111111","349.088888888889","350.144444444444","348.022222222222","343.516666666667","339.327777777778","339.066666666667","345.272222222222","359.011111111111","379.083333333333","402.8","426.111111111111","446.244444444444","462.222222222222","474.727777777778","484.872222222222","494.472222222222","504.738888888889","516.1","527.733333333333","538.983333333333","548.538888888889","555.727777777778","560.177777777778","562.333333333333","563.072222222222","563.627777777778","564.827777777778","566.961111111111","569.872222222222","573.261111111111","576.638888888889","579.672222222222","582.344444444444","584.8",
"Afghanistan","AFG","Population density (people per sq. km of land area)","EN.POP.DNST","","14.0409337377079","14.3152712679594","14.6033667248721","14.905739362191","15.2228869895537","15.5505483564623","15.8879851729314","16.2429096590387","16.6259657506969","17.0421269491162","17.4889333088258","17.9547529332476","18.4232791103759","18.8731749532825","19.2848175719143","19.6677679747572","20.0158349416414","20.2765278926569","20.3821569708666","20.2928192874429","19.9950280305119","19.5289112520295","18.9769154183133","18.4528306221855","18.048356462335","17.7695692797843","17.6190316453757","17.6774316086144","18.0400223631406","18.7622369267531","19.9026697913795","21.4153585761113","23.1214946542904","24.772108874797","26.1917424869038","27.2997028459394","28.1555080721747","28.8944015562295","29.7210366694238","30.7780473608431","32.1147918389854","33.6671307784211","35.3289388230248","36.9435698312042","38.4014918971908","39.6615660325338","40.7695248598474","41.8068667095549","42.8948488190424","44.1184434641424","45.5053135434856","47.0192047299574","48.6041233955212","50.1761786600496","51.6749287749288","53.0834053242655","54.4222053732806",
"Angola","AGO","Population density (people per sq. km of land area)","EN.POP.DNST","","4.61460174861635","4.70527071468677","4.79699767385899","4.88755995828989","4.97577524665116","5.06117750862276","5.14558033207668","5.23284751744606","5.32817197401139","5.43545439961498","5.55648431860111","5.69089115264298","5.83777973850967","5.99529798668485","6.16225154407636","6.33752867570386","6.52200850244646","6.71865484880083","6.93151600224593","7.16282987085907","7.41518167963423","7.68601588192829","7.96628058073314","8.24361995668565","8.50969920590359","8.75995588353253","8.99837009705623","9.23555626854897","9.48683484398813","9.76292692708751","10.0693398572231","10.4021376433785","10.7513708189621","11.1023510066576","11.4454110852651","11.7769182642175","12.1031370818962","12.4362861955563","12.793587871982","13.1875543434668","13.6225764017005","14.0953308735061","14.6012424801476","15.1325226598219","15.6834378759926","16.2528266623887","16.8426141012272","17.4536135397449","18.0873883051255","18.7447910483677","19.4261370016844","20.1300633672896","20.8537258362076","21.5933793214085","22.3464385978985","23.1117855137563","23.8904251223229",
"Albania","ALB","Population density (people per sq. km of land area)","EN.POP.DNST","","60.5766423357664","62.456897810219","64.3292335766423","66.2093065693431","68.0580656934307","69.8749270072993","71.7371532846715","73.8055474452555","75.9742700729927","77.9371897810219","79.8486496350365","81.8659124087591","83.8230656934307","85.7709489051095","87.7675547445255","89.7272262773723","91.7352554744526","93.6593430656934","95.5413138686131","97.5181386861314","99.491094890511","101.61598540146","103.794160583942","106.001058394161","108.20299270073","110.315145985401","112.540328467153","114.683795620438","117.808138686131","119.946788321168","119.225912408759","118.505072992701","117.784197080292","117.063357664234","116.342481751825","115.621642335766","114.900766423358","114.179927007299","113.459051094891","112.738211678832","111.685145985401","111.350729927007","110.934890510949","110.472226277372","109.908284671533","109.21704379562","108.394781021898","107.566204379562","106.843759124088","106.314635036496","106.02901459854","105.854051094891","105.660291970803","105.441751824818","105.135145985401","104.967189781022","104.870693430657",
"Andorra","AND","Population density (people per sq. km of land area)","EN.POP.DNST","","30.5851063829787","32.7021276595745","34.9191489361702","37.168085106383","39.4659574468085","41.8021276595745","44.1659574468085","46.5744680851064","49.0595744680851","51.6510638297872","54.3808510638298","57.2170212765957","60.068085106383","62.8085106382979","65.3297872340426","67.6106382978723","69.7255319148936","71.7808510638298","74.0808510638298","76.7382978723404","79.7872340425532","83.2212765957447","86.9510638297872","90.863829787234","94.8936170212766","98.9723404255319","103.095744680851","107.306382978723","111.591489361702","115.976595744681","120.576595744681","125.293617021277","129.725531914894","133.355319148936","135.851063829787","136.936170212766","136.865957446809","136.472340425532","136.957446808511","139.127659574468","143.278723404255","149.040425531915","155.706382978723","162.221276595745","167.802127659574","172.321276595745","175.921276595745","178.427659574468","179.706382978723","179.678723404255","178.193617021277","175.385106382979","171.889361702128","168.559574468085","165.987234042553","164.427659574468","163.755319148936",
"Arab World","ARB","Population density (people per sq. km of land area)","EN.POP.DNST","","6.97623904408321","7.16985259355326","7.37014441614233","7.57777943987356","7.79321391737878","8.01749445520199","8.25063683428201","8.49089120540022","8.73578032815692","8.98400583498379","9.23422876826983","9.48833535390517","9.75216557321566","10.0335328318993","10.3378883617877","10.6673865242571","11.0197558116414","11.3904746413881","11.772797559834","12.1615971413956","12.5552013356439","12.9543599962742","13.3592151521533","13.7706165542828","14.1889627642884","14.6134687699074","15.0427689654228","15.4759916532534","15.9121803588978","16.4955662404651","16.9428963950431","17.2516874068877","17.7103564434879","18.1617535393945","18.7191327869597","19.145864019047","19.5665634004553","19.9820116117052","20.4024254678009","20.8332198205066","21.2749649864493","21.7282982962947","22.1989335451974","22.6927547712202","23.2140818540688","23.7651096885611","24.3435087765914","24.9432951791191","25.5586659854842","26.1727010059096","26.7884111539717","27.405897450712","28.0222134109308","28.6345518364763","29.241091892676","29.8392457522579","30.4294338626984",
"United Arab Emirates","ARE","Population density (people per sq. km of land area)","EN.POP.DNST","","1.20906698564593","1.34535885167464","1.50198564593301","1.65704545454545","1.79858851674641","1.91962918660287","2.03687799043062","2.19131578947368","2.43803827751196","2.81697368421053","3.33502392344498","3.98038277511962","4.75088516746411","5.63832535885167","6.63066985645933","7.73855263157895","8.94876794258373","10.1945215311005","11.388038277512","12.4687081339713","13.4078947368421","14.2290071770335","14.9887559808612","15.7712679425837","16.6393779904306","17.6102631578947","18.6688755980861","19.8068062200957","21.0052990430622","22.2508851674641","23.5649043062201","24.9597966507177","26.4043660287081","27.8550956937799","29.2921052631579","30.7538277511962","32.2967703349282","33.9491028708134","35.7435645933014","37.7383373205742","39.7850717703349","41.9525358851675","44.75995215311","48.8986961722488","54.7794497607656","62.7037320574163","72.29745215311","82.4674401913876","91.7032655502392","98.9316267942584","103.73773923445","106.464748803828","107.730418660287","108.503193779904","109.501220095694","110.880526315789","112.441925837321",
"Argentina","ARG","Population density (people per sq. km of land area)","EN.POP.DNST","","7.65635749756092","7.77862381197724","7.90072679039277","8.02207374602165","8.14246041751167","8.2613478326007","8.37953988212037","8.49978550730992","8.62574387307295","8.75987342373451","8.90361677793247","9.05581158260526","9.21309611245702","9.37062875225181","9.52500100486354","9.67488170015603","9.82155998669926","9.9674208624287","10.1160650274602","10.2700298535822","10.4298857378804","10.5945456007074","10.7629062845993","10.9332456361517","11.104210926338","11.2753888821898","11.4468474690228","11.618238455945","11.7892640379436","11.9596077743552","12.1292210663246","12.2977578753896","12.464297015738","12.6277053667021","12.7872773313748","12.9425261903979","13.0939086999258","13.2428554202339","13.3913844827145","13.5409754119027","13.6922738782982","13.8449623450226","13.9984357015226","14.1516561978156","14.3039540466768","14.4550131728475","14.6053166416364","14.7559237619168","14.9083041922907","15.0634120050134","15.2216286828249","15.3823556924606","15.5442980388718","15.7056571990251","15.8650650968871","16.0220668033281","16.1768563483624",
"Armenia","ARM","Population density (people per sq. km of land area)","EN.POP.DNST","","68.1942746750966","70.5839831401475","72.9741833508957","75.3423955040393","77.6717948717949","79.9448893572181","82.1610115911486","84.3393045310853","86.5094836670179","88.6921320688444","90.892377941693","93.0974358974359","95.2855988760098","97.4270108886547","99.4997190024587","101.495574288725","103.420407446435","105.283140147524","107.098876009835","108.87780119424","110.575763962065","112.177239199157","113.754618897085","115.405514576747","117.173691605198","119.151949420443","121.248401826484","123.099789251844","124.217386722866","124.276958201616","123.120864067439","120.927643133123","118.127783631893","115.337548296452","113.008148928697","111.282578152441","110.048682824025","109.191570073762","108.500772743239","107.818335089568","107.153319283456","106.564699683878","105.999508254303","105.395574288725","104.715806111697","103.916403231472","103.022690551458","102.15033368458","101.460625219529","101.064664559185","101.003898840885","101.226624517035","101.633614330875","102.080084299262","102.456972251493","102.733263083948","102.931155602388",
"American Samoa","ASM","Population density (people per sq. km of land area)","EN.POP.DNST","","102.43","105.585","109.41","113.49","117.6","121.605","125.58","129.425","133.07","136.46","139.58","142.46","145.07","147.44","149.66","151.605","153.445","155.51","158.365","162.285","167.465","173.69","180.8","188.44","196.205","204.185","212.25","220.235","227.965","235.19","241.875","247.965","253.6","259.015","264.34","269.645","274.705","279.505","283.85","287.605","290.875","293.655","295.585","296.32","295.59","293.25","289.515","285.15","281.135","278.185","276.6","276.15","276.535","277.185","277.685","277.995","278.205",
